ciss_product_id,wake_sku,wake_variant_id,unit,unit_raw,ciss_price,ciss_stock,ciss_enterprise,ciss_location,package_weight_kg,expected_retail_price,expected_wholesale_price,wake_current_price,price_match,expected_stock,wake_current_stock,stock_match,price_table_expected,price_table_actual,price_table_match,wake_variant_id_actual,wake_preco_de,price_table_preco_de_actual,status,error
5818,5818,279994,,CT,179.38,2.41,2,2,,,,2.15,,,24,,,2.15,,279994,0,2.8,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6427,6427,278552,,CT,24.91,35.24,2,2,,,,0.3,,,352,,,0.3,,278552,0,0.39,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6428,6428,278542,,CT,65.61,111.67,2,2,,,,0.79,,,1116,,,0.79,,278542,0,1.03,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6430,6430,278551,,CT,28.18,19.77,2,2,,,,0.34,,,197,,,0.34,,278551,0,0.44,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6498,6498,281423,,CT,2069.14,-1.46,2,2,,,,24.83,,,0,,,24.83,,281423,0,32.28,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6509,6509,278866,,CT,183.32,17.14,2,2,,,,2.2,,,171,,,2.2,,278866,0,2.86,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6511,6511,281424,,CT,117.54,12.03,2,2,,,,1.41,,,120,,,1.41,,281424,0,1.83,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6678,6678,279080,,CT,41.39,2.72,2,2,,,,0.5,,,27,,,0.5,,279080,0,0.65,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6679,6679,279079,,CT,24.66,10.45,2,2,,,,0.3,,,104,,,0.3,,279079,0,0.39,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6680,6680,279078,,CT,26.38,12.09,2,2,,,,0.32,,,120,,,0.32,,279078,0,0.42,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6681,6681,279077,,CT,30.54,13.52,2,2,,,,0.37,,,135,,,0.37,,279077,0,0.48,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6682,6682,279076,,CT,51.22,5.75,2,2,,,,0.61,,,57,,,0.61,,279076,0,0.79,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6683,6683,279075,,CT,38.6,43.45,2,2,,,,0.46,,,434,,,0.46,,279075,0,0.6,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6684,6684,279074,,CT,37.53,16.16,2,2,,,,0.45,,,161,,,0.45,,279074,0,0.59,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6685,6685,279073,,CT,49.61,8.18,2,2,,,,0.6,,,81,,,0.6,,279073,0,0.78,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6686,6686,279072,,CT,62.1,2.35,2,2,,,,0.75,,,23,,,0.75,,279072,0,0.98,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6687,6687,279071,,CT,138.79,3.74,2,2,,,,1.67,,,37,,,1.67,,279071,0,2.17,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6688,6688,279069,,CT,50.84,22.42,2,2,,,,0.61,,,224,,,0.61,,279069,0,0.79,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6689,6689,279068,,CT,36.1,211.91,2,2,,,,0.43,,,2119,,,0.43,,279068,0,0.56,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6690,6690,280010,,CT,42.48,16.52,2,2,,,,0.51,,,165,,,0.51,,280010,0,0.66,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6691,6691,279067,,CT,41.94,11.89,2,2,,,,0.5,,,118,,,0.5,,279067,0,0.65,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6692,6692,280009,,CT,43.4,5.09,2,2,,,,0.52,,,50,,,0.52,,280009,0,0.68,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6693,6693,279066,,CT,51.92,21.951,2,2,,,,0.62,,,219,,,0.62,,279066,0,0.81,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6694,6694,279065,,CT,58.07,3.66,2,2,,,,0.7,,,36,,,0.7,,279065,0,0.91,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6695,6695,279064,,CT,60,25.66,2,2,,,,0.72,,,256,,,0.72,,279064,0,0.94,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6696,6696,279063,,CT,84.98,20.31,2,2,,,,1.02,,,203,,,1.02,,279063,0,1.33,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6697,6697,279062,,CT,76.78,18.38,2,2,,,,0.92,,,183,,,0.92,,279062,0,1.2,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6698,6698,279061,,CT,116.34,9.02,2,2,,,,1.4,,,90,,,1.4,,279061,0,1.82,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6699,6699,279060,,CT,94.1,2.73,2,2,,,,1.13,,,27,,,1.13,,279060,0,1.47,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6700,6700,279059,,CT,101.89,1,2,2,,,,1.22,,,10,,,1.22,,279059,0,1.59,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6702,6702,279058,,CT,115.86,1.64,2,2,,,,1.39,,,16,,,1.39,,279058,0,1.81,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6703,6703,279057,,CT,142.67,1.91,2,2,,,,1.71,,,19,,,1.71,,279057,0,2.22,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6704,6704,279056,,CT,54.18,7.33,2,2,,,,0.65,,,73,,,0.65,,279056,0,0.85,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6705,6705,279055,,CT,62.8,43.36,2,2,,,,0.75,,,433,,,0.75,,279055,0,0.98,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6706,6706,280025,,CT,67.36,15.24,2,2,,,,0.81,,,152,,,0.81,,280025,0,1.05,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6707,6707,279054,,CT,75.61,10.25,2,2,,,,0.91,,,102,,,0.91,,279054,0,1.18,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6709,6709,279053,,CT,89.72,26.484,2,2,,,,1.08,,,264,,,1.08,,279053,0,1.4,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6710,6710,279052,,CT,103.07,28.514,2,2,,,,1.24,,,285,,,1.24,,279052,0,1.61,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6711,6711,279051,,CT,128.91,2.64,2,2,,,,1.55,,,26,,,1.55,,279051,0,2.02,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6712,6712,280008,,CT,123.99,5.44,2,2,,,,1.49,,,54,,,1.49,,280008,0,1.94,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6713,6713,279050,,CT,142.76,1.349,2,2,,,,1.71,,,13,,,1.71,,279050,0,2.22,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6714,6714,279049,,CT,151.99,2.73,2,2,,,,1.82,,,27,,,1.82,,279049,0,2.37,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6715,6715,279048,,CT,224.15,1.88,2,2,,,,2.69,,,18,,,2.69,,279048,0,3.5,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6716,6716,279047,,CT,237.17,9.36,2,2,,,,2.85,,,93,,,2.85,,279047,0,3.71,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6717,6717,279046,,CT,274.95,12.79,2,2,,,,3.3,,,127,,,3.3,,279046,0,4.29,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6718,6718,279045,,CT,234.76,14.83,2,2,,,,2.82,,,148,,,2.82,,279045,0,3.67,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6720,6720,279044,,CT,290.08,1.96,2,2,,,,3.48,,,19,,,3.48,,279044,0,4.52,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6721,6721,279043,,CT,89.06,3.33,2,2,,,,1.07,,,33,,,1.07,,279043,0,1.39,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6722,6722,279042,,CT,104.88,1.97,2,2,,,,1.26,,,19,,,1.26,,279042,0,1.64,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6723,6723,279041,,CT,99.94,7.89,2,2,,,,1.2,,,78,,,1.2,,279041,0,1.56,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6724,6724,279040,,CT,152.28,1.57,2,2,,,,1.83,,,15,,,1.83,,279040,0,2.38,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6725,6725,280024,,CT,117.36,15.12,2,2,,,,1.41,,,151,,,1.41,,280024,0,1.83,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6726,6726,280023,,CT,164.81,9,2,2,,,,1.98,,,90,,,1.98,,280023,0,2.57,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6727,6727,279039,,CT,151.4,16.144,2,2,,,,1.82,,,161,,,1.82,,279039,0,2.37,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6728,6728,279038,,CT,186.14,12.34,2,2,,,,2.23,,,123,,,2.23,,279038,0,2.9,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6729,6729,279037,,CT,216.25,0.49,2,2,,,,2.6,,,4,,,2.6,,279037,0,3.38,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6730,6730,279036,,CT,247.58,0.43,2,2,,,,2.97,,,4,,,2.97,,279036,0,3.86,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6731,6731,280007,,CT,226.08,0.94,2,2,,,,2.71,,,9,,,2.71,,280007,0,3.52,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6732,6732,279035,,CT,253.79,16.67,2,2,,,,3.05,,,166,,,3.05,,279035,0,3.97,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6733,6733,279034,,CT,292.02,0.67,2,2,,,,3.5,,,6,,,3.5,,279034,0,4.55,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6734,6734,280006,,CT,431.4,6.21,2,2,,,,5.18,,,62,,,5.18,,280006,0,6.73,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6735,6735,279107,,CT,455.66,9.24,2,2,,,,5.47,,,92,,,5.47,,279107,0,7.11,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6736,6736,279033,,CT,486.11,1,2,2,,,,5.83,,,10,,,5.83,,279033,0,7.58,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6737,6737,279032,,CT,242.62,4.86,2,2,,,,2.91,,,48,,,2.91,,279032,0,3.78,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6738,6738,279105,,CT,307.61,13.01,2,2,,,,3.69,,,130,,,3.69,,279105,0,4.8,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6739,6739,279030,,CT,389.13,1.33,2,2,,,,4.67,,,13,,,4.67,,279030,0,6.07,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6740,6740,279029,,CT,251,6.66,2,2,,,,3.01,,,66,,,3.01,,279029,0,3.91,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6741,6741,279028,,CT,297.29,0.73,2,2,,,,3.57,,,7,,,3.57,,279028,0,4.64,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6742,6742,279027,,CT,298.06,2.58,2,2,,,,3.58,,,25,,,3.58,,279027,0,4.65,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6743,6743,280005,,CT,344.68,5.74,2,2,,,,4.14,,,57,,,4.14,,280005,0,5.38,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6744,6744,279025,,CT,364.78,2.83,2,2,,,,4.38,,,28,,,4.38,,279025,0,5.69,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6745,6745,280004,,CT,481.45,8.3,2,2,,,,5.78,,,83,,,5.78,,280004,0,7.51,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6746,6746,279024,,CT,727.73,3.84,2,2,,,,8.73,,,38,,,8.73,,279024,0,11.35,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6747,6747,279023,,CT,634.15,1.93,2,2,,,,7.61,,,19,,,7.61,,279023,0,9.89,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6748,6748,279021,,CT,728.63,1.78,2,2,,,,8.74,,,17,,,8.74,,279021,0,11.36,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6749,6749,279020,,CT,1254.86,1.06,2,2,,,,15.06,,,10,,,15.06,,279020,0,19.58,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6750,6750,280022,,CT,309.22,4.71,2,2,,,,3.71,,,47,,,3.71,,280022,0,4.82,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6751,6751,279019,,CT,424.93,0.31,2,2,,,,5.1,,,3,,,5.1,,279019,0,6.63,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6752,6752,279018,,CT,363.27,1.32,2,2,,,,4.36,,,13,,,4.36,,279018,0,5.67,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6753,6753,279017,,CT,401.95,1.25,2,2,,,,4.82,,,12,,,4.82,,279017,0,6.27,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6754,6754,279016,,CT,452.34,0.73,2,2,,,,5.43,,,7,,,5.43,,279016,0,7.06,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6755,6755,279015,,CT,536.48,0.65,2,2,,,,6.44,,,6,,,6.44,,279015,0,8.37,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6756,6756,279970,,CT,547.22,1.37,2,2,,,,6.57,,,13,,,6.57,,279970,0,8.54,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6757,6757,279014,,CT,918.67,0.2,2,2,,,,11.02,,,2,,,11.02,,279014,0,14.33,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6758,6758,279013,,CT,1250.96,0.05,2,2,,,,15.01,,,0,,,15.01,,279013,0,19.51,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6759,6759,279012,,CT,650,0.6,2,2,,,,7.8,,,6,,,7.8,,279012,0,10.14,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6760,6760,279011,,CT,761.41,0.27,2,2,,,,9.14,,,2,,,9.14,,279011,0,11.88,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6761,6761,279010,,CT,539.38,1.32,2,2,,,,6.47,,,13,,,6.47,,279010,0,8.41,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6762,6762,279009,,CT,1080.72,0.35,2,2,,,,12.97,,,3,,,12.97,,279009,0,16.86,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6763,6763,279008,,CT,1228.08,0.13,2,2,,,,14.74,,,1,,,14.74,,279008,0,19.16,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6764,6764,279007,,CT,1402.47,0.74,2,2,,,,16.83,,,7,,,16.83,,279007,0,21.88,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6765,6765,279006,,CT,1571.95,0.63,2,2,,,,18.86,,,6,,,18.86,,279006,0,24.52,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6766,6766,279005,,CT,531.74,2.76,2,2,,,,6.38,,,27,,,6.38,,279005,0,8.29,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6767,6767,279004,,CT,618.61,2.19,2,2,,,,7.42,,,21,,,7.42,,279004,0,9.65,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6768,6768,280003,,CT,690.14,47.12,2,2,,,,8.28,,,471,,,8.28,,280003,0,10.76,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6769,6769,280002,,CT,692.48,1.55,2,2,,,,8.31,,,15,,,8.31,,280002,0,10.8,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6770,6770,279003,,CT,766.57,6.9,2,2,,,,9.2,,,69,,,9.2,,279003,0,11.96,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6771,6771,279002,,CT,825.28,8.97,2,2,,,,9.9,,,89,,,9.9,,279002,0,12.87,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6772,6772,279001,,CT,882.38,0.51,2,2,,,,10.59,,,5,,,10.59,,279001,0,13.77,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6773,6773,280001,,CT,1444.37,14.2,2,2,,,,17.33,,,142,,,17.33,,280001,0,22.53,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6774,6774,279000,,CT,1497.96,0.85,2,2,,,,17.98,,,8,,,17.98,,279000,0,23.37,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6775,6775,278999,,CT,1541.84,1.88,2,2,,,,18.5,,,18,,,18.5,,278999,0,24.05,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6776,6776,278998,,CT,2038.84,0.35,2,2,,,,24.47,,,3,,,24.47,,278998,0,31.81,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6777,6777,278997,,CT,1802.93,0.77,2,2,,,,21.64,,,7,,,21.64,,278997,0,28.13,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6778,6778,280000,,CT,966.69,0.39,2,2,,,,11.6,,,3,,,11.6,,280000,0,15.08,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6779,6779,278996,,CT,1148.74,0.62,2,2,,,,13.78,,,6,,,13.78,,278996,0,17.91,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6780,6780,278995,,CT,1130.93,1.83,2,2,,,,13.57,,,18,,,13.57,,278995,0,17.64,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6781,6781,278994,,CT,1234.35,0.84,2,2,,,,14.81,,,8,,,14.81,,278994,0,19.25,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6782,6782,278993,,CT,1244.84,1.87,2,2,,,,14.94,,,18,,,14.94,,278993,0,19.42,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6783,6783,278992,,CT,1404.63,1.39,2,2,,,,16.86,,,13,,,16.86,,278992,0,21.92,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6784,6784,279999,,CT,1446.89,0.44,2,2,,,,17.36,,,4,,,17.36,,279999,0,22.57,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6785,6785,278991,,CT,1966.04,0.29,2,2,,,,23.59,,,2,,,23.59,,278991,0,30.67,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6786,6786,278990,,CT,2460.44,0.38,2,2,,,,29.53,,,3,,,29.53,,278990,0,38.39,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6787,6787,278989,,CT,2041.49,0.85,2,2,,,,24.5,,,8,,,24.5,,278989,0,31.85,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6788,6788,278988,,CT,2761.49,0.25,2,2,,,,33.14,,,2,,,33.14,,278988,0,43.08,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6789,6789,278987,,CT,1914.57,1.4,2,2,,,,22.97,,,14,,,22.97,,278987,0,29.86,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6790,6790,278985,,CT,3390.66,0.41,2,2,,,,40.69,,,4,,,40.69,,278985,0,52.9,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6791,6791,278983,,CT,2615.89,1.84,2,2,,,,31.39,,,18,,,31.39,,278983,0,40.81,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6792,6792,278982,,CT,3184.42,0.44,2,2,,,,38.21,,,4,,,38.21,,278982,0,49.67,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6793,6793,278981,,CT,5132.57,0.2,2,2,,,,61.59,,,2,,,61.59,,278981,0,80.07,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6794,6794,278980,,CT,6254.95,0.99,2,2,,,,75.06,,,9,,,75.06,,278980,0,97.58,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6795,6795,279026,,CT,322.3,8.27,2,2,,,,3.87,,,82,,,3.87,,279026,0,5.03,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6796,6796,279108,,CT,356.02,6.05,2,2,,,,4.27,,,60,,,4.27,,279108,0,5.55,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6798,6798,278976,,CT,8670.16,0.19,2,2,,,,104.04,,,1,,,104.04,,278976,0,135.25,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6799,6799,279031,,CT,545.13,1.11,2,2,,,,6.54,,,11,,,6.54,,279031,0,8.5,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6800,6800,278978,,CT,4920.82,0.15,2,2,,,,59.05,,,1,,,59.05,,278978,0,76.77,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6801,6801,279070,,CT,271.39,2.54,2,2,,,,3.26,,,25,,,3.26,,279070,0,4.24,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6802,6802,278979,,CT,3099.78,0.55,2,2,,,,37.2,,,5,,,37.2,,278979,0,48.36,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6803,6803,278984,,CT,3333.31,0.43,2,2,,,,40,,,4,,,40,,278984,0,52,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6804,6804,278977,,CT,5829.39,1.01,2,2,,,,69.95,,,10,,,69.95,,278977,0,90.94,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6805,6805,278986,,CT,2870.58,0.12,2,2,,,,34.45,,,1,,,34.45,,278986,0,44.79,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6806,6806,279022,,CT,807.69,0.58,2,2,,,,9.69,,,5,,,9.69,,279022,0,12.6,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6807,6807,279106,,CT,210.63,2.02,2,2,,,,2.53,,,20,,,2.53,,279106,0,3.29,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6808,6808,278975,,CT,110.23,1.68,2,2,,,,1.32,,,16,,,1.32,,278975,0,1.72,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6809,6809,278974,,CT,110.77,0.7,2,2,,,,1.33,,,7,,,1.33,,278974,0,1.73,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6810,6810,278973,,CT,123.54,8.31,2,2,,,,1.48,,,83,,,1.48,,278973,0,1.92,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6811,6811,278972,,CT,134.32,1.22,2,2,,,,1.61,,,12,,,1.61,,278972,0,2.09,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6812,6812,279804,,CT,24.96,11.17,2,2,,,,0.3,,,111,,,0.3,,279804,0,0.39,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6813,6813,279803,,CT,16.28,83.37,2,2,,,,0.2,,,833,,,0.2,,279803,0,0.26,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6814,6814,279802,,CT,16.75,11.59,2,2,,,,0.2,,,115,,,0.2,,279802,0,0.26,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6815,6815,279801,,CT,21.18,35.87,2,2,,,,0.25,,,358,,,0.25,,279801,0,0.33,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6816,6816,279800,,CT,21.83,20.04,2,2,,,,0.26,,,200,,,0.26,,279800,0,0.34,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6817,6817,279799,,CT,23.66,6.59,2,2,,,,0.28,,,65,,,0.28,,279799,0,0.36,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6818,6818,279797,,CT,39.02,35.49,2,2,,,,0.47,,,354,,,0.47,,279797,0,0.61,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6819,6819,279796,,CT,37.63,7.83,2,2,,,,0.45,,,78,,,0.45,,279796,0,0.59,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6820,6820,279795,,CT,57.98,1,2,2,,,,0.7,,,10,,,0.7,,279795,0,0.91,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6821,6821,279794,,CT,24.3,9.55,2,2,,,,0.29,,,95,,,0.29,,279794,0,0.38,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6822,6822,279793,,CT,18.68,19.26,2,2,,,,0.22,,,192,,,0.22,,279793,0,0.29,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6823,6823,279792,,CT,19.3,19.29,2,2,,,,0.23,,,192,,,0.23,,279792,0,0.3,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6824,6824,279791,,CT,22.44,22.8,2,2,,,,0.27,,,228,,,0.27,,279791,0,0.35,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6825,6825,279790,,CT,25.8,5.53,2,2,,,,0.31,,,55,,,0.31,,279790,0,0.4,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6826,6826,279789,,CT,30.28,18.91,2,2,,,,0.36,,,189,,,0.36,,279789,0,0.47,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6827,6827,279788,,CT,32.91,12.33,2,2,,,,0.39,,,123,,,0.39,,279788,0,0.51,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6828,6828,279787,,CT,46.43,4.13,2,2,,,,0.56,,,41,,,0.56,,279787,0,0.73,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6829,6829,279786,,CT,45.49,21.33,2,2,,,,0.55,,,213,,,0.55,,279786,0,0.72,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6830,6830,279785,,CT,54.33,4.26,2,2,,,,0.65,,,42,,,0.65,,279785,0,0.85,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6831,6831,279784,,CT,61.42,5.18,2,2,,,,0.74,,,51,,,0.74,,279784,0,0.96,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6832,6832,279782,,CT,25.11,28.14,2,2,,,,0.3,,,281,,,0.3,,279782,0,0.39,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6833,6833,279781,,CT,37.07,60.14,2,2,,,,0.44,,,601,,,0.44,,279781,0,0.57,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6834,6834,279780,,CT,32.84,71.62,2,2,,,,0.39,,,716,,,0.39,,279780,0,0.51,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6835,6835,279779,,CT,34.93,48.6,2,2,,,,0.42,,,486,,,0.42,,279779,0,0.55,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6836,6836,279778,,CT,40.48,17.83,2,2,,,,0.49,,,178,,,0.49,,279778,0,0.64,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6837,6837,279777,,CT,45.02,1.48,2,2,,,,0.54,,,17,,,0.54,,279777,0,0.7,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6838,6838,279776,,CT,48.61,12.4,2,2,,,,0.58,,,124,,,0.58,,279776,0,0.75,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6839,6839,279775,,CT,53.19,3.88,2,2,,,,0.64,,,38,,,0.64,,279775,0,0.83,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
6840,6840,279774,,CT,59.19,3.01,2,2,,,,0.71,,,30,,,0.71,,279774,0,0.92,UNSUPPORTED_UNIT,"unit nao suportada: ""CT"""
